id,title,overview,genres,director,cast,keywords,average_rating,vote_count,poster_url,backdrop_url,release_year
86555,Take This Waltz,Twenty-eight-year-old Margot is happily married to Lou a good-natured cookbook author. But when Margot meets Daniel a handsome artist who lives across the street their mutual attraction is undeniable.,"Drama, Comedy",,"Michelle Williams, Seth Rogen, Luke Kirby, Sarah Silverman, Aaron Abrams, Jennifer Podemski, Graham Abbey, Vanessa Coelho, Danielle Miller, Diane D'Aquila, Samantha Farrow, John Dunsworth","adultery, husband wife relationship, toronto canada, dilemma, relationship, sex talk, attraction, unhappiness, marriage problems, freelance writer, husband wife estrangement, twenty something, woman director, stagnation",6.4,285.0,https://image.tmdb.org/t/p/w500/tjE6XUPNNaG6VGPyq1SdCghoMos.jpg,https://image.tmdb.org/t/p/original/2RDNAPa6EW0aW725Gj4V7Sj6vBj.jpg,2011
25468,My Dinner with Andre,Wallace Shawn and Andre Gregory apparently playing themselves share their lives over the course of an evening meal at a restaurant.,"Comedy, Drama",,"Wallace Shawn, Andre Gregory, Jean Lenauer, Roy Butler","restaurant, conversation, manhattan new york city, story telling, two, hander",7.6,284.0,https://image.tmdb.org/t/p/w500/u2KB70Xlzwg920mYWlGb18YIatd.jpg,https://image.tmdb.org/t/p/original/oI2quZga94mj7dHlZP4YZJLfQ95.jpg,1981
291264,The Family Fang,A brother and sister return to their family home in search of their world famous parents who have disappeared.,"Comedy, Drama, Mystery",,"Jason Bateman, Nicole Kidman, Christopher Walken, Maryann Plunkett, Marin Ireland, Kathryn Hahn, Jason Butler Harner, Alexandra Wentworth, Harris Yulin, Michael Chernus, Josh Pais, Grainger Hines, Jaiden Kaine, Linda Emond, Mackenzie Brooke Smith, Taylor Rose, Patrick Mitchell, Eugenia Kuzmina, Steve Witting, Scott Shepherd, Frank Harts, Genevieve Adams, Claire Glassford, Abigail Friend, Audrey Lynn Weston, Danny Burstein, Gabriel Ebert","sibling relationship, based on novel or book, disappearance, search, conceptual art, controversial artist, macabre art",5.9,284.0,https://image.tmdb.org/t/p/w500/kvockIEuXR3cRxuOvoHSw6gDqA6.jpg,https://image.tmdb.org/t/p/original/aaSXUNaSdzRag4BlgyGJjLYGwDd.jpg,2016
507,Killing Zoe,Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services Zed soon finds himself trapped in a situation beyond his control when heroin abuse poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.,"Action, Crime, Drama, Thriller",,"Eric Stoltz, Julie Delpy, Jean, Hugues Anglade, Tai Thai, Bruce Ramsay, Kario Salem, Salvator Xuereb, Gary Kemp, Martin Raymond, Eric Pascal Chaltiel, Cecilia Peck, Ron Jeremy, Gladys Holland, Kimberly Beck, Djimon Hounsou, Annette Goodman","paris france, prostitute, robbery, drug abuse, aids, bank, jazz, hostage, night life, kidnapping, vault, junkie, bank robber, heroin, friendship, murder, drugs, bank robbery, illegal prostitution, hoodlum",6.3,284.0,https://image.tmdb.org/t/p/w500/A1cZkolZes5KpK09j2betl8Fhiu.jpg,https://image.tmdb.org/t/p/original/3yoyioAdnZNrhDv2eQwflfqm7b7.jpg,1993
12253,Biker Boyz,"A mythic motorcycle tale of father and son"" this is the story of Manuel Galloway also known as ""the King of Cali"" the president of a motorcycle club whose members are all African-American men mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.","Action, Drama",,"Laurence Fishburne, Derek Luke, Orlando Jones, Djimon Hounsou, Meagan Good, Lisa Bonet, Kid Rock, Salli Richardson, Whitfield, Vanessa Bell Calloway, Brendan Fehr, Larenz Tate, Terrence Howard, David Boyd, Rick Gonzalez, Dante Basco, Titus Welliver, Eriq La Salle, Kadeem Hardison, Dionysio Basco, Tyson Beckford","loss of loved one, parent child relationship, biker, motor sport, rivalry, gang, los angeles california, motorcycle, bike racing, based on magazine newspaper or article, rural setting",6.2,284.0,https://image.tmdb.org/t/p/w500/frb2Tk7DTBshZ61Or0D3M1kslWL.jpg,https://image.tmdb.org/t/p/original/fdn6mXozMsqHefgIodPHZjedDus.jpg,2003
9959,Freedomland,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.,"Drama, Thriller, Crime, Mystery",,"Samuel L. Jackson, Julianne Moore, Edie Falco, Aunjanue Ellis, William Forsythe, Anthony Mackie, Peter Friedman, Domenick Lombardozzi, Aasif Mandvi, Philip Bosco, Clarke Peters, LaTanya Richardson Jackson, Portia, Fly Williams III, Haneefah Wood, Donna Cutugno, Genevieve Hudson, Price, Joe Forbrich, Ron Eldard, Dorian Missick, Chance Kelly, Colman Domingo","black people, new jersey, lie, psychological stress, baby, snatching, psychopath, psychiatric ward, xenophobia",5.2,284.0,https://image.tmdb.org/t/p/w500/fM9MYcI7BHJ2YqEtcr8JKPE8nDB.jpg,https://image.tmdb.org/t/p/original/asi4QVM9QSdSAZUo5mpMZVxNaxl.jpg,2006
17159,Eddie Murphy Raw,Eddie Murphy delights shocks and entertains with dead-on celebrity impersonations observations on '80s love sex and marriage a remembrance of Mom's hamburgers and much more.,Comedy,,"Eddie Murphy, Tatyana Ali, Billie Allen, Samuel L. Jackson, Deon Richmond, Barbara Harris, J. D. Hall, James Brown III, Tiger Haynes, Eyde Byrde, Birdie M. Hale, Clebert Ford, Leonard Jackson, Jody Jones, Michelle Davison, Geri Gibson, Davenia McFadden, Gwen McGee, Lex Monson, Warren Morris, Basil Wallace, Damien Dante Wayans, Ellis E. Williams, Carol Woods, John Lafayette, Kim Wayans","stand, up comedy",7.259,284.0,https://image.tmdb.org/t/p/w500/irVU3PHIdg36Rh8tSKnKCdmHLEO.jpg,https://image.tmdb.org/t/p/original/5tY7qdnLPPbgyLwmrYmuGkwVcM9.jpg,1987
244610,The Den,A young woman studying the habits of webcam chat users from the apparent safety of her apartment witnesses a brutal murder online and is quickly immersed in a nightmare in which she and her loved ones are targeted for the same grisly fate as the first victim.,"Horror, Thriller, Mystery",,"Melanie Papalia, Matt Riedy, David Schlachtenhaufen, Adam Shapiro, Matt Lasky, Victoria Hanlin, Bill Oberst Jr., Katija Pevec, Lilly Holleman, Ron Bottitta, Anna Margaret Hollyman, Shannon Mosley, Kirk Bovill, Jeff Rubino, Rikin Vasani","kidnapping, police, invasion of privacy, hacking, bound and gagged, thesis, found footage, online chat",5.998,284.0,https://image.tmdb.org/t/p/w500/o0cHa11nmOUaF4kYQ7vh1Xtssek.jpg,https://image.tmdb.org/t/p/original/o3yBmJQIwjWHmjKjZVkrDiSfukn.jpg,2013
354110,Forsaken,John Henry returns to his hometown in hopes of repairing his relationship with his estranged father but a local gang is terrorizing the town. John Henry is the only one who can stop them however he has abandoned both his gun and reputation as a fearless quick-draw killer.,Western,,"Demi Moore, Kiefer Sutherland, Donald Sutherland, Brian Cox, Siobhan Williams, Michael Wincott, Landon Liboiron, Greg Ellis, Wesley Morgan, Aaron Poole, Dylan Smith, Brock Morgan, Graeme Black, Tom Carey, Chris Ippolito, David McNally, Ali Webb","gunslinger, small town, saloon, gang, shootout, church, wild west, ex soldier, reverend, 19th century",6.0,284.0,https://image.tmdb.org/t/p/w500/fbTpSiqGn6ImqSAyawHlLf7goat.jpg,https://image.tmdb.org/t/p/original/9oLlUJt1adchRGdmHSEtzLB1598.jpg,2015
11052,Yu-Gi-Oh! The Movie,After the conclusion of the Battle City Tournament deep below the sands of Egypt an ancient evil has awakened. Anubis who was defeated centuries ago by Yugi’s mysterious alter ego – the ancient Pharaoh – has returned for revenge. Wielding the power of the Eighth Millennium Item Anubis is determined to destroy Yugi and take over the world.,"Animation, Fantasy, Action, Science Fiction",,"Dan Green, Eric Stuart, Scottie Rayow, Wayne Grayson, Greg Abbey, Amy Birnbaum, Tara Sands, Maddie Blaustein, Darren Dunstan, Christopher Collet","egypt, monster, card game, fight, pyramid, world supremacy, puzzle, artifact, duel, anime, based on card game, trading cards, based on tv series",6.1,283.0,https://image.tmdb.org/t/p/w500/3VD5QDTu0rQgRvERBMXtAvg0oIC.jpg,https://image.tmdb.org/t/p/original/5zUnkHG3vEmng5Ersh4lHeryMsb.jpg,2004
25284,The Last Seduction,Looking to escape her unhappy marriage villainous femme fatale Bridget Gregory convinces her husband Clay to sell cocaine then steals the profits and runs out on him. She stops in a small town en route to Chicago where she ensnares her next conquest insurance man Mike Swale. After getting a job at his insurance company Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband.,"Thriller, Crime, Romance, Drama",,"Linda Fiorentino, Bill Pullman, Peter Berg, J.T. Walsh, Bill Nunn, Michael Raysses, Zack Phifer, Brien Varady, Dean Norris, Mik Scriba, Erik, Anders Nilsson, Patricia R. Caprio, Herb Mitchell, Renee Rogers, Donna W. Scott","femme fatale, money, drugs, loan shark, neo, noir, erotic thriller",6.8,283.0,https://image.tmdb.org/t/p/w500/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg,https://image.tmdb.org/t/p/original/4lyVnvQYs4aqTT9M8Du62y3rQSv.jpg,1994
574074,Kitbull,An unlikely connection sparks between two creatures: a fiercely independent stray kitten and a pit bull. Together they experience friendship for the first time.,"Animation, Family, Drama",,,"cat, friendship, dog, animal, short film",8.0,283.0,https://image.tmdb.org/t/p/w500/mwKO3cZbxipgd9QAPboJVTDLPiN.jpg,https://image.tmdb.org/t/p/original/xtj3EhrFHMrZCLTWH6LarEXAG8r.jpg,2019
12700,Dominion: Prequel to The Exorcist,Haunted by terrible acts the Nazis forced him to participate in the disenchanted Father Lankester Merrin focuses his energies on helping with an archaeological dig in the northern part of Kenya. There the crew uncovers a church that predates Christian missions into the area but the discovery also causes strange events to start occurring -- including physical changes to a young disabled boy whom Merrin grows to suspect has been possessed by a demon.,Horror,,"Stellan Skarsgård, Gabriel Mann, Clara Bellar, Billy Crawford, Ralph Brown, Israel Aduramo, Andrew French, Antonie Kamerling, Julian Wadham, Eddie Osei, Ilario Bisi, Pedro, Niall Refoy, Lorenzo Camporese, Burt Caesar, Marcello Santoni, Griet van Damme, Simon McLinden, Pet Chege, Hamadi Mwapachu, Evelyn Duah, Rick Warden, Michele Mariotti, Ben Meyjes, Oliver Maltman, Omari Carter, Nick Komornicki, Mary Beth Hurt, Adrian Black","africa, exorcism, nazi, faith, prequel, remake, priest, satan, church, archaeologist, crisis of faith, archaeological dig",5.3,283.0,https://image.tmdb.org/t/p/w500/3jIQOCB8ghrxvfWzSjzNv41LR9P.jpg,https://image.tmdb.org/t/p/original/vc31DWCeiEJn2eOe40CEVQiGXFY.jpg,2005
116811,Berberian Sound Studio,In the 1970s a British sound technician is brought to Italy to work on the sound effects for a gruesome horror film. His nightmarish task slowly takes over his psyche driving him to confront his own past.,"Horror, Drama, Thriller",,"Toby Jones, Tonia Sotiropoulou, Cosimo Fusco, Hilda Péter, Layla Amir, Eugenia Caruso, Antonio Mancino, Fatma Mohamed, Chiara D'Anna, Kata Bartsch, Lara Parmiani, Suzy Kendall, Salvatore LI Causi, Guido Adorni, Claire Crosby, Susanna Cappellaro","italy, movie business, 1970s, sound production",6.0,283.0,https://image.tmdb.org/t/p/w500/sCrLZYF7TU32Vk5bOIJneVAcoKE.jpg,https://image.tmdb.org/t/p/original/y23fv507CBr4i0ODMlJd5JOU4AU.jpg,2012
15674,Sabrina the Teenage Witch,A girl sent by her parents to live with her two eccentric aunts finds out on her sixteenth birthday that she is a witch.,"TV Movie, Fantasy, Family, Comedy",,"Melissa Joan Hart, Sherry Miller, Charlene Fernetz, Michelle Beaudoin, Ryan Reynolds, Tobias Mehler, Lalainia Lindbjerg, Laura Harris, Kea Wong, Jo Bates, Janine Cox, Biski Gugushe, Tyler Labine, Jim Swansburg, Noel Geer, Volton, Cory Chetyrbok, Kevin Corey, Nick Bakay","witch, birthday, magic, high school, based on comic, aunt niece relationship, magical object, talking cat, magic spell, magic potion",6.7,283.0,https://image.tmdb.org/t/p/w500/mpWf9g1B1PGhoatOBcC5r9RglEM.jpg,https://image.tmdb.org/t/p/original/5EFATeYsjwo6Hjud91JEpy8SK4G.jpg,1996
628914,Queenpins,Bored and frustrated suburban homemaker Connie and her best pal JoJo a vlogger with dreams turn a hobby into a multi-million-dollar counterfeit coupon caper. After firing off a letter to the conglomerate behind a box of cereal gone stale and receiving an apology along with dozens of freebies the duo hatch an illegal coupon club scheme that scams millions from mega-corporations and delivers deals to legions of fellow coupon clippers. On the trail to total coupon dominance a hapless Loss Prevention Officer from the local supermarket chain joins forces with a determined U.S. Postal Inspector in hot pursuit of these newly minted “Queenpins” of pink collar crime.,"Comedy, Crime",,"Kristen Bell, Kirby Howell, Baptiste, Vince Vaughn, Paul Walter Hauser, Joel McHale, Bebe Rexha, Dayo Okeniyi, Nick Cassavetes, Michael Masini, Paul Rust, Eduardo Franco, Marc Evan Jackson, Lidia Porto, Greta Oglesby, Jack McBrayer, Annie Mumolo, Bill Glass, Dustan Costine, Rooter Wareing, Stephen Root, Nneoma Sampson, Tricia Fukuhara, Ilia Isorelýs Paulino, Quincy Cho, Rosie Garcia, Ross Kimball",,6.452,283.0,https://image.tmdb.org/t/p/w500/p5Uz76EOwj9rAsdGxYL8IZGPV2B.jpg,https://image.tmdb.org/t/p/original/4t8T9NCte10R5CAXVhHDnmkPd3X.jpg,2021
10744,The Cooler,Bernie works at a Las Vegas casino where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss Shelly Kaplow is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario.,"Romance, Drama",,"William H. Macy, Alec Baldwin, Maria Bello, Shawn Hatosy, Ron Livingston, Paul Sorvino, Estella Warren, Arthur J. Nascarella, Joey Fatone, M.C. Gainey, Ellen Greene, Don Scribner, Tony Longo, Richard Israel, Timothy Landfield, T.J. Gioia, Jewel Shepard, Gordon Michaels, Doc Watson, Dan Lemieux, Larry Elliott, Joe Conti, Chris Platt, Norbert Ganska, Mitch Samboceti, Andrew Simbeck, Danny Grossen, Jeff Hill, Monet Beaman, Charlie Carr, Kanie Kastroll, Bryon Baker, John Kozeluh, Cherilyn Hayres, Jim McCarthy, Frank Hannah, Heather McHenry, Mónika Balla","casino, hotel, drug abuse, card game, jinx, bad luck, las vegas, voyeurism",6.7,283.0,https://image.tmdb.org/t/p/w500/lDqBhWhejdt9Umt5tYjqGXYF73O.jpg,https://image.tmdb.org/t/p/original/tNViqnfTqHUnHBaTOvKuBbK0yoF.jpg,2003
9582,A Guy Thing,Paul Morse is a good guy. When his friends throw him a wild bachelor party he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée Karen from finding out what may or may not be the truth he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.,"Comedy, Romance",,"Jason Lee, Selma Blair, Julia Stiles, Shawn Hatosy, Lochlyn Munro, James Brolin, Diana Scarwid, David Koechner, Julie Hagerty, Thomas Lennon, Larry Miller, Jackie Burroughs, Jay Brazeau, Matthew Walker, Fred Ewanuick, Lisa Calder, Dan Joffre, Michael Teigen, Will Sanderson, Dave McGowan, Jonathon Young, Daniel McKellar, Scott Williams, Josef Pelletier, Joe Sather, Alexander Farquharson, Brody Smith, Miriam Smith, John Destry, Paul McGillion, Gina Stockdale, Michael Sunczyk, Zahf Paroo, Noel Fisher, Enid, Raye Adams, Ben Immanuel, Dee Jay Jackson, Keith Dallas, Donavon Stinson, Victor Varnado, Larry Musser, Ron Selmour, Gus Lynch, Fiona Hogan, Xantha Radley, Leslie Jones, Chris Wilding, Andy Thompson, Colin Foo, Natassia Malthe, Shawn Bordoff, Anita Brown, Doris Blomgren, Benjamin Ettenberg, Bonnie Kean, Jean Kean, Stephanie Thorpe, Clayton Watmough, Peter New, Jared Van Snellenberg, Damon Johnson, Tseng Chang","infidelity, bachelor, blackmail, truth, stalker, romantic comedy, misunderstanding, wedding, dance lesson, in, laws, opposites attract, fiancée, bachelor party, taking a risk, mismatched couple, rehearsal dinner, mismatched relationship, comedy of errors, seattle washington, working for father, in, law, crazy ex, flighty, wearing a wire, lies to cover lies, in love with someone else, not right for each other, playing it safe",6.0,283.0,https://image.tmdb.org/t/p/w500/dag3tVTzXbfN5KdZwfa5gwBV1R.jpg,https://image.tmdb.org/t/p/original/oHuqGLxjY6u8mxSDE56pXip1Icu.jpg,2003
201086,Cuban Fury,Beneath Bruce Garrett's under-confident overweight exterior the passionate heart of a salsa king lies dormant. Now one woman is about to reignite his Latin fire.,Comedy,,"Nick Frost, Chris O'Dowd, Olivia Colman, Rashida Jones, Kayvan Novak, Ian McShane, Rory Kinnear, Alexandra Roach, Isabella Steinbarth, Steve Oram, Janine Wood, Tim Plester, Wendi McLendon, Covey, Brandon Robinson, Louis Kyriacou, Kieran Gaffney, Susana Montero, Yanet Fuentes, Michael Keat, Archibald Easton, Simon Pegg, Ben Radcliffe",,6.1,283.0,https://image.tmdb.org/t/p/w500/io0LZoCtq63hUWd6d3x5FoalgDj.jpg,https://image.tmdb.org/t/p/original/vJj1yAEqLFGFfHLBdhDK8xcgvTI.jpg,2014
335788,Renegades,In the midst of the Balkan wars a squad of Navy SEALs attempts to unravel a long-forgotten mystery after discovering an enormous treasure trove hidden at the bottom of a lake in Serbia.,"Thriller, Action",,"J.K. Simmons, Sullivan Stapleton, Charlie Bewley, Sylvia Hoeks, Joshua Henry, Diarmaid Murtagh, Dimitri Leonidas, Clemens Schick, Ewen Bremner, Peter Davor, Mahamadou Coulibaly, Alain Blazevic, Karim Cherif, Denis Brižić, Marko Cindrić, Igor Hamer, Artjom Gilz, Denis Lyons, Patrick Pinheiro, Jeffrey Mittleman, Simon Newby, David Masterson, Marc Hodapp, Andrej Dojkić, Leon Hasančević Matijašić, Petra Vukelić, Slavko Sobin, Sven Waasner, Kai Ivo Baulitz, Dino Bozicevic, Ricardo Ewert, Matija Ferlin, Johan Gauci, Susanna Harter, Mateo Kliba, Nermin Mesanovic, Marko Paradzik, Chris Theisinger, Hermann Männer, João Roncha","yugoslavia, treasure, bosnia and herzegovina, navy, serbia, mystery, u.s. navy seal",5.7,283.0,https://image.tmdb.org/t/p/w500/hx4nxhesaagsvJNhRw2fTobg8o.jpg,https://image.tmdb.org/t/p/original/1mgNutzOvNtzO1rncsHc7Eju4Y7.jpg,2017
19824,Van Wilder: Freshman Year,It is freshman year at Coolidge College and Van Wilder is ready to party. To his dismay all the girls have taken a vow of chastity and the dean rules the school. Van embarks on a crusade to land the campus hottie Kaitlin and liberate his school from sexual oppression and party dysfunction.,Comedy,,"Jonathan Bennett, Linden Ashby, Kristin Cavallari, Nestor Aaron Absera, Kurt Fuller, Steve Talley, Jerry Shea, Meredith Giangrande, Nick Nicotera, Brett Rice, Yvette Rachelle, Sarah 'So' Oliver","college, dildo, college freshman, bulldog",5.5,283.0,https://image.tmdb.org/t/p/w500/tjDH8REu8bqgW9zXDIOy6C8FNtH.jpg,https://image.tmdb.org/t/p/original/uNoxyksCv3GHnsz469i4SS7qQaB.jpg,2009
408439,Hounds of Love,When Vicki Maloney is randomly abducted from a suburban street by a disturbed couple she soon observes the dynamic between her captors and quickly realises she must drive a wedge between them if she is to survive.,"Crime, Drama, Horror",,"Ashleigh Cummings, Emma Booth, Stephen Curry, Susie Porter, Damian de Montemas, Harrison Gilbertson, Fletcher Humphrys, Steve Turner, Michael Muntz, Marko Jovanović, Holly Jones, Eileen Colocott, Lisa Bennett, Kingsley Judd, Rachel Cazier, Bob Charteris, St John Cowcher, Alla Hand, Lou, Liam Graham","rape, kidnapping, murder, serial killer, teenage girl, psychological thriller, sexual torture, killing a dog, christmas, perth australia, abduction",6.1,283.0,https://image.tmdb.org/t/p/w500/b4niGo8hpxIpmAZsGkpZK4mXiDo.jpg,https://image.tmdb.org/t/p/original/bMwWuvcPIWzNpqZwur1AVEWznGE.jpg,2016
803114,The Requin,A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive they are forced to fight the elements while sharks circle below.,"Thriller, Horror",,"Alicia Silverstone, James Tupper, Deirdre O'Connell, Danny Chung, Jennifer Mudge, Kha Mai, Kameron Hood","shark attack, shark, great white shark, storm at sea, survival at sea",5.0,282.0,https://image.tmdb.org/t/p/w500/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,https://image.tmdb.org/t/p/original/eVSa4TpyXbOdk9fXSD6OcORJGtv.jpg,2022
874300,South Park: Post COVID: The Return of COVID,If Stan Kyle and Cartman could just work together they could go back in time to make sure Covid never happened. But traveling back to the past seems to be the easy answer until they meet Victor Chaos.,"Animation, Comedy, TV Movie",,"Trey Parker, Matt Stone, April Stewart, Kimberly Brooks, Mona Marshall, Delilah Kujala, Betty Boogie Parker, Adrien Beard, Nanami Iwasaki","time travel, pandemic, covid, 19",7.401,282.0,https://image.tmdb.org/t/p/w500/xD88mrJ8hsqYVqQ6kinNNGQLdg1.jpg,https://image.tmdb.org/t/p/original/MNyDL2YlOckMcOcdYna2N1UCxE.jpg,2021
438970,Sharknado 5: Global Swarming,Fin and his wife April travel around the world to save their young son who's trapped inside a sharknado.,"Action, Comedy, Science Fiction, TV Movie, Adventure",,"Ian Ziering, Tara Reid, Cassandra Scerbo, Masiela Lusha, Olivia Newton, John, Chloe Lattanzi, Billy Barratt, Chris Kattan, Cody Linley, Russell Hodgkinson, Clay Aiken, Gilbert Gottfried, Greg Louganis, Fabio, Dolph Lundgren, Yanet Garcia, Porsha Williams, Katie Price, Louie Spence, Bret Michaels, Tom Daley, Charo, Shel Rasten, Nichelle Nichols, David Naughton, Lucy Pinder, Jena Sims, Ross Mullan, Casey Batchelor, Luisa Zissman, India Thain, Noush Skaugen, Abby Miller, Geraldo Rivera, Sasha Cohen, Anthony C. Ferrante, Gus Kenworthy, Caprice Bourret, Claudia Jordan, Tony Hawk, Spencer Matthews, John Hennigan, Dan Fogler, Margaret Cho, Tiffany Pollard, Downtown Julie Brown, Jai Rodriguez, Benjy Bronk, Yoshie Morino, Bai Ling, Kate Garraway, Laura Tobin, Karl Stefanovic, Jeff Rossen, Kathie Lee Gifford, Al Roker, Hoda Kotb, Cat Greenleaf, Zoe Dingwall, Adam Dingwall, Paul O'Kelly, Doug Censor Martin, Liliana Nova, LaChelle Hunt, Nathalie Odzierejko, Audrey Latt, Brady Latt, Moise Latt, Shinji Kinoshita, Edward Grimes, John Grimes, Samantha Fox, Charlotte Hawkins, Lisa Wilkinson, Kemar, Daniel Eghan, Elena Valdameri, Kishore Bhatt, Raj Awasti, Jag Patel","cataclysm, tornado, shark attack, time travel, sequel, spoof, chainsaw, shark, absurdist",4.9,282.0,https://image.tmdb.org/t/p/w500/cFC2OVsuPLoQ3D9l3i9sell9Bkz.jpg,https://image.tmdb.org/t/p/original/tV52jYHf2CkFzIMlrn87xs1aPM.jpg,2017
476968,"Paul, Apostle of Christ",Risking his life Luke ventures to Rome to visit Paul -- the apostle who's bound in chains and held captive in Nero's darkest and bleakest prison cell. Haunted by the shadows of his past misdeeds Paul wonders if he's been forgotten as he awaits his grisly execution. Before Paul's death Luke resolves to write another book that details the birth of what will come to be known as the church.,"Drama, History",,"Jim Caviezel, James Faulkner, Olivier Martinez, Joanne Whalley, John Lynch, Antonia Campbell, Hughes, Noah Huntley, Alexandra Vino, Alessandro Sperduti, Christopher Dingli, Husam Chadat, Mario Opinato, Yorgos Karamihos, Manuel Cauchi, Anthony Edridge, Joe Azzopardi, John, Paul Pace, Erica Muscat, Kenneth Spiteri, Jacob Daniel Groth, Sarah Michelle Attard, Graham Charles, André Agius, Daryl Vassallo, Nora Jolie Eckermann, Daryl Luke Vassallo","roman empire, bible, nero, 1st century, christian film",7.5,282.0,https://image.tmdb.org/t/p/w500/fGGcdvSbT3jde6qSMWIu1WLqEAS.jpg,https://image.tmdb.org/t/p/original/euAMcJLG26pW1kv4kPEtVEwwroQ.jpg,2018
14881,Joe Kidd,A band of Mexicans find their U. S. land claims denied and all the records destroyed in a courthouse fire. Their leader Louis Chama encourages them to use force to regain their land. A wealthy landowner wanting the same decides to hire a gang of killers with Joe Kidd to track Chama.,Western,,"Clint Eastwood, Robert Duvall, John Saxon, Don Stroud, Stella Garcia, James Wainwright, Paul Koslo, Gregory Walcott, Dick Van Patten, Lynne Marta, John Carter, Pepe Hern, Joaquín Martínez, Steve Eastin, Chuck Hayward","cowboy, gun violence, steam locomotive, gunfighter, gun for hire, favorite",6.5,282.0,https://image.tmdb.org/t/p/w500/tnXDeoHlv3q9qoqjKe5iHO8LKvM.jpg,https://image.tmdb.org/t/p/original/fLDHD3FdISvttfyIgFSaH7tEc8O.jpg,1972
37498,Knock Off,"Marcus Ray a sales representative for ""V SIX"" jeans and his partner Tommy Hendricks are about to be busted for selling ""knock off"" jeans. Their American contact Karan Leigh who by the way is not only their employer but a CIA agent sent to find the mole in their operation is threatening them with a jail term if they do not prove their innocence.","Action, Adventure, Thriller",,"Jean, Claude Van Damme, Rob Schneider, Lela Rochon, Paul Sorvino, Michael Wong, Carman Lee, Wyman Wong Wai, Man, Glen Chin, Moses Chan, Lynne Langdon, Mark Houghton, Ray Nicholas, Jeff Wolfe, Michael Miller, Steve Brettingham, Kim Maree Penn, Dennis Chan Kwok, San, Jude Poyer, Mars, Duane Davis","martial arts, showdown, parking garage, undercover agent, fistfight, terrorism, urban setting, buddy cop, fundraising, freighter, action hero",5.2,282.0,https://image.tmdb.org/t/p/w500/hK7hKDA51FCbtFCuXZNiQ6gPq3S.jpg,https://image.tmdb.org/t/p/original/txMiamSobTpZeeHxwhWePS8gsxj.jpg,1998
14517,MirrorMask,In a fantasy world of opposing kingdoms a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home.,Fantasy,,"Stephanie Leonidas, Jason Barry, Rob Brydon, Gina McKee, Dora Bryan, Stephen Fry, Robert Llewellyn, Lenny Henry, Nik Robson, Simon Harvey, Eryl Maynard, Andy Hamilton, Eve Pearce, Victoria Williams, Rick Allen, Iain Ballamy",dream,6.5,282.0,https://image.tmdb.org/t/p/w500/itIJU3NKbdgScA1WPIxXzOlm0Uj.jpg,https://image.tmdb.org/t/p/original/zDkLBWZmt8jZrEhdKoUKoaEwETC.jpg,2005
20077,The Batman vs. Dracula,Gotham City is terrorized not only by recent escapees Joker and Penguin but by the original creature of the night Dracula! Can Batman stop the ruthless vampire before he turns everyone in the city including The Caped Crusader Joker and Penguin into his mindless minions?,"Animation, Action, Fantasy, Mystery",,"Rino Romano, Peter Stormare, Tara Strong, Alastair Duncan, Tom Kenny, Kevin Michael Richardson, Jeff Bennett, Richard Green, Neil Ross, James Sie, Kevin Carvell",super power,7.0,282.0,https://image.tmdb.org/t/p/w500/8uKIqZBXfxhflenI2LkNZIHUp7I.jpg,https://image.tmdb.org/t/p/original/8Or1XOnUMtg4NIpOCDmdDqRwU4k.jpg,2005
